surface,winner,winner_hand,winner_age,loser_hand,loser_age,w_ace,w_SvGms,l_ace,l_SvGms,winner_rank,loser_rank
Hard,Player2,R,21.749486653,L,25.2484599589,9,10,5,9,28,123
Hard,Player2,R,23.2991101985,U,22.7761806982,5,10,4,10,191,192
Hard,Player2,R,26.4996577687,R,28.0191649555,1,7,1,7,118,71
Hard,Player2,R,29.711156742,R,35.099247091,2,13,5,13,41,256
Hard,Player2,R,31.5893223819,R,27.189596167,2,10,1,10,45,92
Hard,Player2,L,23.9315537303,R,25.4455852156,4,9,3,9,58,111
Hard,Player2,R,30.9103353867,R,30.1190965092,13,11,3,11,129,134
Hard,Player2,R,25.9520876112,R,23.1622176591,6,13,3,13,59,37
Hard,Player2,R,21.6536618754,L,28.8021902806,3,8,1,7,112,257
Hard,Player2,R,28.2026009582,R,29.5934291581,6,17,4,17,57,94
Hard,Player2,R,24.2546201232,R,23.4606433949,18,12,10,12,52,10
Hard,Player2,R,24.2546201232,R,20.9609856263,19,15,14,16,52,6
Hard,Player2,R,23.4606433949,R,30.0369609856,7,8,3,8,10,122
Hard,Player2,R,20.9609856263,R,30.2231348392,2,9,6,9,6,30
Hard,Player2,R,24.2546201232,R,28.9582477755,19,9,3,9,52,137
Hard,Player2,R,23.4606433949,R,30.8309377139,19,11,4,11,10,17
Hard,Player2,R,30.0369609856,R,24.553045859,14,14,6,14,122,34
Hard,Player2,R,20.9609856263,R,25.273100616,3,11,5,10,6,46
Hard,Player2,R,30.2231348392,R,34.2559890486,12,11,14,10,30,15
Hard,Player2,R,28.9582477755,R,19.909650924,8,14,5,14,137,61
Hard,Player2,R,24.2546201232,L,23.8357289528,15,10,0,10,52,77
Hard,Player2,R,30.8309377139,R,18.970568104,4,9,10,10,17,22
Hard,Player2,R,23.4606433949,R,21.5195071869,11,10,2,10,10,40
Hard,Player2,R,30.0369609856,R,28.5859000684,6,10,7,10,122,20
Hard,Player2,R,24.553045859,R,34.2806297057,4,15,18,14,34,70
Hard,Player2,R,20.9609856263,R,22.1984941821,7,11,4,10,6,128
Hard,Player2,R,25.273100616,R,29.2594113621,6,17,14,17,46,35
Hard,Player2,R,30.2231348392,U,22.2395619439,26,16,2,17,30,172
Hard,Player2,R,34.2559890486,R,22.4585900068,14,10,9,10,15,44
Hard,Player2,R,28.9582477755,L,31.0800821355,6,11,7,11,137,66
Hard,Player2,R,19.909650924,R,28.3641341547,2,15,9,16,61,38
Hard,Player2,R,24.2546201232,R,34.5845311431,24,11,3,11,52,33
Hard,Player2,L,23.8357289528,R,28.6406570842,3,16,8,16,77,18
Hard,Player2,R,30.8309377139,R,28.7802874743,13,12,18,12,17,84
Hard,Player2,R,18.970568104,R,21.916495551,12,14,22,15,22,43
Hard,Player2,R,21.5195071869,R,22.1136208077,5,10,5,9,40,72
Hard,Player2,R,23.4606433949,R,26.0260095825,7,10,3,9,10,124
Hard,Player2,R,28.5859000684,R,31.5783709788,16,9,2,8,20,281
Hard,Player2,R,30.0369609856,R,20.4435318275,6,11,8,10,122,25
Hard,Player2,R,24.553045859,R,22.4229979466,6,9,4,8,34,85
Hard,Player2,R,34.2806297057,R,23.1868583162,13,15,8,15,70,8
Hard,Player2,R,22.1984941821,R,26.945927447,9,8,1,8,128,98
Hard,Player2,R,25.273100616,R,26.841889117,6,11,6,10,46,173
Hard,Player2,U,22.2395619439,R,35.5208761123,2,9,2,9,172,101
Hard,Player2,R,22.4585900068,L,30.0150581793,5,9,1,8,44,195
Hard,Player2,L,31.0800821355,R,25.4236824093,7,10,8,11,66,126
Hard,Player2,R,19.909650924,R,19.9808350445,4,11,7,10,61,87
Hard,Player2,R,24.2546201232,U,24.4544832307,15,11,9,11,52,206
Hard,Player2,L,23.8357289528,R,29.18275154,5,8,3,9,77,51
Hard,Player2,R,28.7802874743,R,25.2238193018,13,14,2,14,84,179
Hard,Player2,R,21.916495551,R,23.2306639288,16,11,6,11,43,178
Hard,Player2,R,22.1136208077,L,28.93908282,7,11,4,10,72,93
Hard,Player2,R,26.0260095825,R,40.4134154689,11,17,31,17,124,80
Hard,Player2,R,31.5783709788,R,31.6714579055,1,10,3,10,281,116
Hard,Player2,R,30.0369609856,R,21.7713894593,17,17,15,17,122,49
Hard,Player2,R,22.4229979466,R,29.1033538672,17,13,1,13,85,78
Hard,Player2,R,34.2806297057,R,24.0684462697,18,11,4,11,70,99
Hard,Player2,L,33.1718001369,R,23.4798083504,0,8,5,7,2,9
Hard,Player2,L,33.1718001369,R,32.9253935661,,,,,2,20
Hard,Player2,R,23.4798083504,R,23.2060232717,4,10,4,9,9,8
Hard,Player2,L,33.1718001369,R,32.1998631075,7,12,4,11,2,11
Hard,Player2,R,32.9253935661,R,31.3073237509,6,15,2,16,20,13
Hard,Player2,R,23.2060232717,R,22.2915811088,5,9,3,9,8,7
Hard,Player2,R,23.4798083504,R,25.9192334018,6,8,1,8,9,4
Hard,Player2,L,33.1718001369,L,29.2183436003,7,10,5,9,2,24
Hard,Player2,R,32.1998631075,L,31.099247091,3,10,7,10,11,69
Hard,Player2,R,32.9253935661,R,22.4777549624,7,8,4,8,20,48
Hard,Player2,R,31.3073237509,R,33.1307323751,8,12,8,12,13,66
Hard,Player2,R,23.2060232717,R,18.9897330595,11,17,11,16,8,21
Hard,Player2,R,22.2915811088,R,27.446954141,15,18,3,18,7,17
Hard,Player2,R,23.4798083504,R,23.1813826146,7,9,2,9,9,36
Hard,Player2,R,25.9192334018,R,30.8501026694,11,11,3,11,4,16
Hard,Player2,L,33.1718001369,R,29.2019164956,7,11,10,11,2,53
Hard,Player2,L,29.2183436003,R,29.7303216975,3,14,6,15,24,39
Hard,Player2,L,31.099247091,R,22.7214236824,12,7,1,8,69,14
Hard,Player2,R,32.1998631075,R,22.2176591376,6,10,0,11,11,128
Hard,Player2,R,22.4777549624,R,20.9801505818,8,14,9,14,48,5
Hard,Player2,R,32.9253935661,R,25.4428473648,5,11,2,10,20,125
Hard,Player2,R,31.3073237509,R,26.9678302533,2,10,2,10,13,23
Hard,Player2,R,33.1307323751,R,29.5989048597,11,16,7,16,66,6
Hard,Player2,R,23.2060232717,R,34.3545516769,9,15,10,15,8,22
Hard,Player2,R,18.9897330595,R,28.605065024,13,9,14,9,21,19
Hard,Player2,R,27.446954141,R,29.2785763176,3,13,12,12,17,35
Hard,Player2,R,22.2915811088,L,23.9507186858,10,11,0,11,7,62
Hard,Player2,R,23.4798083504,R,24.5722108145,3,7,2,8,9,33
Hard,Player2,R,23.1813826146,R,34.2751540041,5,10,10,9,36,15
Hard,Player2,R,30.8501026694,R,30.1409993155,7,10,3,9,16,65
Hard,Player2,R,25.9192334018,L,20.3066392882,9,14,10,14,4,32
Hard,Player2,R,29.2019164956,R,20.462696783,3,11,10,11,53,38
Hard,Player2,R,29.7303216975,R,34.6036960986,1,9,1,9,39,34
Hard,Player2,L,29.2183436003,R,28.6598220397,3,11,12,11,24,18
Hard,Player2,R,22.7214236824,R,30.0561259411,16,14,17,13,14,85
Hard,Player2,L,31.099247091,R,31.6084873374,9,10,0,10,69,44
Hard,Player2,R,22.2176591376,R,24.0876112252,2,7,3,8,128,98
Hard,Player2,R,22.4777549624,R,21.7686516085,7,11,7,10,48,25
Hard,Player2,R,25.4428473648,R,21.6728268309,5,11,0,11,125,97
Hard,Player2,R,32.9253935661,R,31.1375770021,4,15,3,15,20,172
Hard,Player2,R,31.3073237509,R,26.7871321013,8,9,7,8,13,95
Hard,Player2,R,26.9678302533,R,26.8446269678,4,15,9,16,23,61
Hard,Player2,R,33.1307323751,R,30.2422997947,1,11,7,11,66,29
Hard,Player2,R,34.3545516769,R,28.2217659138,12,10,2,10,22,54
Hard,Player2,R,18.9897330595,R,29.1170431211,9,16,5,16,21,205
Hard,Player2,R,28.605065024,R,25.4455852156,16,10,2,10,19,30
Hard,Player2,R,27.446954141,R,29.0978781656,1,15,1,14,17,28
Hard,Player2,R,29.2785763176,R,34.2997946612,8,8,8,8,35,60
Hard,Player2,L,23.9507186858,R,27.4880219028,2,15,2,14,62,55
Hard,Player2,R,24.5722108145,R,24.2737850787,15,10,9,9,33,27
Hard,Player2,R,23.1813826146,R,24.1752224504,1,10,4,10,36,37
Hard,Player2,R,34.2751540041,R,25.2922655715,26,15,2,15,15,46
Hard,Player2,R,30.8501026694,L,28.9582477755,2,10,19,11,16,92
Hard,Player2,R,30.1409993155,L,37.8726899384,6,17,16,16,65,67
Hard,Player2,L,20.3066392882,R,28.3832991102,5,10,0,11,32,40
Hard,Player2,R,23.498973306,R,28.6789869952,10,11,5,11,8,19
Hard,Player2,R,23.498973306,R,32.2245037645,16,13,6,14,8,1
Hard,Player2,R,28.6789869952,R,33.1498973306,5,10,6,9,19,56
Hard,Player2,R,32.2245037645,R,25.4647501711,5,10,2,9,1,31
Hard,Player2,R,23.498973306,R,21.8097193703,9,9,4,8,8,70
Hard,Player2,R,33.1498973306,R,31.3264887064,8,15,6,14,56,11
Hard,Player2,R,28.6789869952,L,23.8740588638,,,,,19,77
Hard,Player2,R,32.2245037645,R,28.0848733744,8,10,0,9,1,53
Hard,Player2,R,25.4647501711,R,23.2251882272,9,15,17,15,31,9
Hard,Player2,R,21.8097193703,R,38.0095824778,5,10,5,9,70,3
Hard,Player2,R,23.498973306,R,29.2977412731,9,8,2,7,8,36
Hard,Player2,R,31.3264887064,R,19.947980835,6,8,0,7,11,58
Hard,Player2,R,33.1498973306,R,26.9869952088,11,11,2,10,56,24
Hard,Player2,L,23.8740588638,R,20.4818617385,3,11,1,11,77,38
Hard,Player2,R,28.6789869952,L,31.1184120465,4,10,0,10,19,59
Hard,Player2,R,32.2245037645,R,31.8466803559,15,10,9,9,1,45
Hard,Player2,R,28.0848733744,R,34.2943189596,1,17,32,17,53,16
Hard,Player2,R,25.4647501711,L,20.3258042437,0,10,12,10,31,34
Hard,Player2,R,23.2251882272,R,24.2929500342,13,16,21,16,9,27
Hard,Player2,R,38.0095824778,R,25.9904175222,9,10,3,9,3,55
Hard,Player2,R,21.8097193703,R,34.3737166324,0,10,11,10,70,23
Hard,Player2,R,23.498973306,R,30.2614647502,5,9,6,10,8,29
Hard,Player2,R,29.2977412731,R,20.9993155373,16,17,14,17,36,7
Hard,Player2,R,19.947980835,R,22.3107460643,3,15,9,15,58,6
Hard,Player2,R,31.3264887064,R,21.5578370979,8,13,2,12,11,52
Hard,Player2,R,26.9869952088,R,29.749486653,3,9,2,9,24,39
Hard,Player2,R,33.1498973306,L,28.8514715948,2,12,3,12,56,66
Hard,Player2,L,23.8740588638,R,29.6180698152,3,11,2,11,77,5
Hard,Player2,R,20.4818617385,R,21.954825462,1,11,9,11,38,42
Hard,Player2,R,28.6789869952,L,29.2375085558,4,10,2,9,19,22
Hard,Player2,L,31.1184120465,R,31.627652293,9,8,0,8,59,46
Hard,Player2,R,31.8466803559,R,28.4024640657,18,12,4,12,45,41
Hard,Player2,R,28.0848733744,R,34.6228610541,4,12,7,12,53,35
Hard,Player2,R,34.2943189596,R,29.1170431211,27,15,10,16,16,28
Hard,Player2,L,20.3258042437,R,30.3682409309,5,13,3,12,34,43
Hard,Player2,R,25.4647501711,R,26.984257358,8,11,10,10,31,111
Hard,Player2,R,24.2929500342,R,24.2546201232,4,11,6,11,27,47
Hard,Player2,R,25.9904175222,R,23.3319644079,5,11,14,10,55,26
Hard,Player2,R,34.3737166324,R,28.2409308693,10,17,9,17,23,74
Hard,Player2,R,21.8097193703,R,27.4661190965,16,15,3,15,70,17
Hard,Player2,R,23.498973306,R,24.59137577,8,10,2,10,8,30
Hard,Player2,R,30.2614647502,L,35.7399041752,4,5,3,5,29,33
Hard,Player2,R,29.2977412731,R,40.4517453799,12,12,16,12,36,80
Hard,Player2,R,19.947980835,R,19.0088980151,4,9,6,9,58,21
Hard,Player2,R,21.5578370979,R,32.9445585216,3,11,2,10,52,15
Hard,Player2,R,31.3264887064,R,22.4969199179,3,10,21,11,11,40
Hard,Player2,R,29.749486653,R,30.8692676249,6,11,9,11,39,18
Hard,Player2,R,26.9869952088,R,24.1943874059,0,11,3,10,24,37
Hard,Player2,R,33.1498973306,R,32.2436687201,4,10,4,10,56,324
Hard,Player2,L,23.8740588638,R,25.311430527,1,17,9,17,77,49
Hard,Player2,R,20.4818617385,R,26.8637919233,6,14,9,13,38,65
Hard,Player2,R,21.954825462,R,22.7405886379,27,16,6,15,42,13
Hard,Player2,R,28.6789869952,R,21.787816564,6,15,7,15,19,25
Hard,Player2,L,29.2375085558,R,20.6379192334,8,12,4,12,22,54
Hard,Player2,L,31.1184120465,R,23.2005475702,5,9,3,8,59,32
Hard,Player2,R,22.5160848734,R,30.2806297057,6,14,10,13,41,30
Hard,Player2,R,30.2806297057,R,29.6509240246,7,9,1,10,30,82
Hard,Player2,R,22.5160848734,L,20.3449691992,5,10,4,9,41,38
Hard,Player2,R,30.2806297057,R,28.1040383299,9,14,5,14,30,64
Hard,Player2,R,29.6509240246,R,30.1793292266,16,16,12,16,82,61
Hard,Player2,R,22.5160848734,R,21.5770020534,19,14,9,15,41,52
Hard,Player2,L,20.3449691992,R,21.8288843258,10,11,1,10,38,47
Hard,Player2,R,30.2806297057,L,21.1471594798,9,14,4,16,30,62
Hard,Player2,R,28.1040383299,R,24.2737850787,1,9,5,9,64,48
Hard,Player2,R,30.1793292266,R,32.3696098563,6,10,6,9,61,154
Hard,Player2,R,29.6509240246,R,20.6570841889,10,10,1,10,82,54
Hard,Player2,R,21.5770020534,R,27.4743326489,0,4,1,4,52,51
Hard,Player2,R,22.5160848734,L,37.9110198494,3,7,2,6,41,63
Hard,Player2,R,21.8288843258,R,31.8658453114,12,12,15,12,47,46
Hard,Player2,L,20.3449691992,R,19.9671457906,8,9,0,8,38,49
Hard,Player2,R,30.2806297057,L,29.7659137577,14,11,3,10,30,89
Hard,Player2,L,21.1471594798,R,26.083504449,10,13,4,13,62,119
Hard,Player2,R,28.1040383299,R,28.8377823409,6,15,9,16,64,96
Hard,Player2,R,24.2737850787,R,27.2470910335,9,9,0,8,48,105
Hard,Player2,R,32.3696098563,R,30.3874058864,11,15,9,14,154,43
Hard,Player2,R,30.1793292266,R,26.8829568789,5,15,18,16,61,67
Hard,Player2,R,20.6570841889,R,22.4804928131,2,4,4,3,54,99
Hard,Player2,R,29.6509240246,R,29.2402464066,12,8,4,8,82,58
Hard,Player2,R,27.4743326489,R,33.9192334018,9,14,9,14,51,101
Hard,Player2,R,21.5770020534,R,32.514715948,3,3,3,3,52,74
Hard,Player2,L,37.9110198494,R,33.568788501,12,14,2,15,63,71
Hard,Player2,R,22.5160848734,R,21.2238193018,13,13,1,12,41,212
Hard,Player2,R,31.8658453114,R,26.4065708419,15,11,2,10,46,76
Hard,Player2,R,21.8288843258,L,31.5865845311,5,14,5,14,47,50
Hard,Player2,R,19.9671457906,R,20.038329911,3,11,4,10,49,106
Hard,Player2,L,20.3449691992,R,28.076659822,4,9,3,9,38,73
Hard,Player2,L,29.7659137577,L,28.8596851472,5,10,3,9,89,253
Hard,Player2,R,26.083504449,R,32.9226557153,6,6,0,6,119,
Hard,Player2,R,28.8377823409,L,30.1054072553,21,14,6,14,96,84
Hard,Player2,R,27.2470910335,R,23.7891854894,1,13,6,13,105,98
Hard,Player2,R,32.3696098563,R,27.0034223135,17,11,13,11,154,111
Hard,Player2,R,26.8829568789,R,22.1711156742,1,6,8,7,67,75
Hard,Player2,R,22.4804928131,R,22.288843258,11,15,9,14,99,97
Hard,Player2,R,29.6509240246,L,20.334017796,2,9,1,9,82,83
Hard,Player2,R,33.9192334018,R,35.4907597536,8,13,4,12,101,77
Hard,Player2,R,32.514715948,R,27.0691307324,2,9,2,10,74,705
Hard,Player2,R,33.568788501,R,23.8548939083,3,9,8,9,71,69
Hard,Player2,R,21.2238193018,R,27.3839835729,9,10,4,9,212,120
Hard,Player2,R,26.4065708419,R,26.0698151951,1,13,1,12,76,155
Hard,Player2,R,21.8288843258,R,30.2313483915,6,9,3,9,47,87
Hard,Player2,R,20.038329911,L,25.2183436003,16,17,8,17,106,100
Hard,Player2,R,28.076659822,R,32.2628336756,11,12,6,12,73,329
Hard,Player2,R,32.2628336756,R,26.4257357974,4,14,5,13,1,76
Hard,Player2,R,26.0287474333,R,31.8850102669,10,21,24,20,56,46
Hard,Player2,R,27.022587269,R,35.1759069131,9,18,10,18,111,260
Hard,Player2,R,29.1553730322,R,35.4524298426,4,15,2,15,29,186
Hard,Player2,R,34.4120465435,U,18.0260095825,15,22,2,19,24,137
Hard,Player2,R,32.5338809035,R,22.5352498289,15,25,16,23,74,35
Hard,Player2,R,19.9863107461,R,24.2327173169,3,13,10,14,50,39
Hard,Player2,R,37.6947296372,U,16.7392197125,6,27,2,26,135,1415
Hard,Player2,R,21.993155373,R,32.257357974,26,22,16,19,42,11
Hard,Player2,L,25.325119781,R,22.3080082136,3,23,8,24,118,97
Hard,Player2,U,18.8309377139,R,33.9383983573,6,17,5,18,394,98
Hard,Player2,R,27.5044490075,R,27.5455167693,1,23,3,22,18,64
Hard,Player2,L,37.9301848049,R,21.826146475,22,19,13,19,61,28
Hard,Player2,L,23.9123887748,R,26.0889801506,1,20,11,19,59,151
Hard,Player2,R,26.1930184805,R,21.7303216975,5,16,3,16,84,90
Hard,Player2,R,23.537303217,L,29.7850787132,9,12,4,13,5,88
Hard,Player2,R,38.0479123888,R,22.0260095825,12,18,0,17,3,190
Hard,Player2,R,27.266255989,U,20.8980150582,5,16,8,17,99,227
Hard,Player2,R,29.2594113621,L,31.1567419576,4,18,12,18,58,57
Hard,Player2,R,25.5030800821,R,35.8603696099,16,20,10,19,27,71
Hard,Player2,R,28.1232032854,L,29.2758384668,5,20,5,21,69,20
Hard,Player2,R,29.1800136893,L,26.1273100616,13,26,16,29,68,140
Hard,Player2,R,25.5222450376,L,24.0082135524,14,29,10,30,109,62
Hard,Player2,R,28.7173169062,L,20.3531827515,4,17,0,17,15,82
Hard,Player2,R,22.7789185489,R,29.2977412731,10,14,10,14,12,122
Hard,Player2,R,28.2792607803,R,35.5099247091,13,20,6,19,78,77
Hard,Player2,R,33.6481861739,R,26.9185489391,13,17,10,18,53,178
Hard,Player2,R,23.6167008898,R,23.8740588638,11,29,33,27,94,73
Hard,Player2,R,23.2388774812,R,23.3073237509,15,28,11,26,32,188
Hard,Player2,R,20.5201916496,R,28.4407939767,11,22,7,21,38,48
Hard,Player2,L,29.015742642,L,25.2375085558,14,13,5,13,108,101
Hard,Player2,R,29.6563997262,R,29.5660506502,1,6,2,6,7,205
Hard,Player2,R,21.8480492813,R,21.0376454483,14,24,20,24,43,8
Hard,Player2,R,34.6611909651,R,26.1026694045,9,24,5,24,40,117
Hard,Player2,R,23.8083504449,R,32.2819986311,5,22,9,24,104,95
Hard,Player2,R,24.3312799452,R,29.6700889802,24,16,4,16,30,86
Hard,Player2,R,23.370294319,R,33.1882272416,18,18,6,17,25,36
Hard,Player2,R,25.3497604381,R,30.4065708419,3,14,5,13,55,44
Hard,Player2,R,20.0574948665,L,28.8898015058,9,16,6,16,105,67
Hard,Player2,R,31.665982204,R,31.3648186174,6,22,10,22,47,10
Hard,Player2,R,32.9828884326,L,31.6057494867,8,16,1,16,13,51
Hard,Player2,R,28.8569472964,L,21.1663244353,17,26,5,25,93,63
Hard,Player2,R,27.4031485284,R,26.9021218344,20,28,13,28,119,66
Hard,Player2,L,20.3641341547,R,19.0472279261,3,12,0,12,33,19
Hard,Player2,R,33.5879534565,R,24.629705681,7,27,12,27,70,31
Hard,Player2,R,24.2929500342,R,33.3716632444,10,15,3,14,49,91
Hard,Player2,R,22.1902806297,R,31.7453798768,21,22,1,23,75,232
Hard,Player2,R,30.250513347,R,25.9767282683,10,18,14,18,87,4
Hard,Player2,R,22.3490759754,R,29.787816564,9,21,3,22,6,41
Hard,Player2,R,21.5961670089,R,40.4900752909,4,10,6,10,45,79
Hard,Player2,R,30.1054072553,R,26.8062970568,19,15,8,16,80,362
Hard,Player2,R,30.2997946612,R,24.1451060917,9,14,6,14,26,92
Hard,Player2,R,27.0253251198,R,32.3887748118,2,13,6,15,21,143
Hard,Player2,R,26.7871321013,R,22.4996577687,13,20,14,18,129,100
Hard,Player2,R,28.0958247775,R,34.3572895277,13,28,11,27,72,65
Hard,Player2,R,29.1745379877,R,23.2635181383,15,27,7,26,216,9
Hard,Player2,R,34.3326488706,R,36.2272416153,29,14,5,15,14,165
Hard,Player2,R,29.3360711841,R,20.6762491444,20,14,4,14,37,54
Hard,Player2,L,28.8788501027,R,27.4934976044,7,20,2,22,256,52
Hard,Player2,R,30.9075975359,L,30.1245722108,17,16,6,14,23,83
Hard,Player2,L,35.7782340862,R,33.2648870637,12,17,0,16,34,231
Hard,Player2,R,23.2689938398,R,23.1430527036,17,25,19,25,170,206
Hard,Player2,R,23.3757700205,R,25.5003422313,14,21,5,22,203,144
Hard,Player2,L,33.2292950034,R,30.1984941821,6,13,4,12,2,60
Hard,Player2,R,32.2628336756,R,26.0287474333,7,14,6,16,1,56
Hard,Player2,R,27.022587269,R,29.1553730322,10,20,8,19,111,29
Hard,Player2,R,34.4120465435,R,32.5338809035,19,22,9,19,24,74
Hard,Player2,R,37.6947296372,R,19.9863107461,21,29,13,28,135,50
Hard,Player2,L,25.325119781,R,21.993155373,8,16,24,16,118,42
Hard,Player2,R,27.5044490075,U,18.8309377139,5,20,8,22,18,394
Hard,Player2,L,37.9301848049,L,23.9123887748,28,20,6,19,61,59
Hard,Player2,R,23.537303217,R,26.1930184805,16,21,0,21,5,84
Hard,Player2,R,38.0479123888,R,27.266255989,16,18,2,18,3,99
Hard,Player2,R,29.2594113621,R,25.5030800821,5,20,13,22,58,27
Hard,Player2,R,28.1232032854,R,29.1800136893,5,18,5,19,69,68
Hard,Player2,R,28.7173169062,R,25.5222450376,8,12,2,12,15,109
Hard,Player2,R,28.2792607803,R,22.7789185489,,,,,78,12
Hard,Player2,R,23.6167008898,R,33.6481861739,11,23,8,25,94,53
Hard,Player2,R,20.5201916496,R,23.2388774812,6,15,5,15,38,32
Hard,Player2,R,29.6563997262,L,29.015742642,2,19,18,20,7,108
Hard,Player2,R,21.8480492813,R,34.6611909651,2,4,0,4,43,40
Hard,Player2,R,24.3312799452,R,23.8083504449,24,14,3,14,30,104
Hard,Player2,R,23.370294319,R,25.3497604381,13,21,4,21,25,55
Hard,Player2,R,20.0574948665,R,31.665982204,15,19,3,18,105,47
Hard,Player2,R,32.9828884326,R,28.8569472964,5,13,4,12,13,93
Hard,Player2,L,20.3641341547,R,27.4031485284,14,16,1,15,33,119
Hard,Player2,R,33.5879534565,R,24.2929500342,1,13,8,13,70,49
Hard,Player2,R,22.1902806297,R,30.250513347,48,27,3,26,75,87
Hard,Player2,R,22.3490759754,R,21.5961670089,22,22,6,21,6,45
Hard,Player2,R,30.1054072553,R,30.2997946612,15,28,16,28,80,26
Hard,Player2,R,27.0253251198,R,26.7871321013,1,12,5,12,21,129
Hard,Player2,R,28.0958247775,R,29.1745379877,6,22,9,19,72,216
Hard,Player2,R,34.3326488706,R,29.3360711841,22,19,18,16,14,37
Hard,Player2,R,30.9075975359,L,28.8788501027,13,20,11,20,23,256
Hard,Player2,R,23.2689938398,L,35.7782340862,8,25,10,24,170,34
Hard,Player2,L,33.2292950034,R,23.3757700205,,,,,2,203
Hard,Player2,R,32.2628336756,R,27.022587269,6,14,6,13,1,111
Hard,Player2,R,34.4120465435,R,37.6947296372,24,19,5,17,24,135
Hard,Player2,L,25.325119781,R,27.5044490075,13,20,6,19,118,18
Hard,Player2,R,23.537303217,L,37.9301848049,27,23,14,23,5,61
Hard,Player2,R,38.0479123888,R,29.2594113621,10,12,0,11,3,58
Hard,Player2,R,28.7173169062,R,28.1232032854,17,19,9,19,15,69
Hard,Player2,R,28.2792607803,R,23.6167008898,8,16,9,17,78,94
Hard,Player2,R,20.5201916496,R,29.6563997262,5,17,3,18,38,7
Hard,Player2,R,21.8480492813,R,24.3312799452,12,18,30,17,43,30
Hard,Player2,R,23.370294319,R,20.0574948665,13,24,2,22,25,105
Hard,Player2,R,32.9828884326,L,20.3641341547,12,29,6,29,13,33
Hard,Player2,R,33.5879534565,R,22.1902806297,3,14,7,13,70,75
Hard,Player2,R,22.3490759754,R,30.1054072553,25,25,16,23,6,80
Hard,Player2,R,27.0253251198,R,28.0958247775,2,13,8,13,21,72
Hard,Player2,R,30.9075975359,R,34.3326488706,21,21,40,23,23,14
Hard,Player2,L,33.2292950034,R,23.2689938398,4,14,5,13,2,170
Hard,Player2,R,34.4120465435,R,32.2628336756,9,12,2,13,24,1
Hard,Player2,R,23.537303217,L,25.325119781,15,19,2,20,5,118
Hard,Player2,R,38.0479123888,R,28.7173169062,10,11,0,11,3,15
Hard,Player2,R,28.2792607803,R,20.5201916496,5,16,3,15,78,38
Hard,Player2,R,23.370294319,R,21.8480492813,7,16,8,14,25,43
Hard,Player2,R,32.9828884326,R,33.5879534565,8,12,1,11,13,70
Hard,Player2,R,27.0253251198,R,22.3490759754,0,18,11,18,21,6
Hard,Player2,L,33.2292950034,R,30.9075975359,11,17,10,16,2,23
Hard,Player2,R,23.537303217,R,34.4120465435,11,20,10,18,5,24
Hard,Player2,R,28.2792607803,R,38.0479123888,6,23,6,23,78,3
Hard,Player2,R,23.370294319,R,32.9828884326,15,24,10,24,25,13
Hard,Player2,L,33.2292950034,R,27.0253251198,5,15,4,15,2,21
Hard,Player2,R,23.537303217,R,28.2792607803,10,16,2,16,5,78
Hard,Player2,L,33.2292950034,R,23.370294319,4,14,9,16,2,25
Hard,Player2,L,33.2292950034,R,23.537303217,5,27,14,26,2,5
Hard,Player2,R,34.4147843943,R,30.1629021218,19,17,14,16,61,76
Hard,Player2,R,30.1629021218,R,30.3572895277,7,13,4,12,76,23
Hard,Player2,R,34.4147843943,R,25.5605749487,6,12,3,12,61,26
Hard,Player2,R,30.1629021218,R,28.180698152,27,11,4,11,76,62
Hard,Player2,R,30.3572895277,R,25.5797399042,14,11,5,11,23,98
Hard,Player2,R,25.5605749487,R,27.5509924709,11,15,13,15,26,49
Hard,Player2,R,34.4147843943,R,27.5619438741,21,13,9,13,61,17
Hard,Player2,R,28.180698152,R,28.7748117728,1,9,3,8,62,14
Hard,Player2,R,30.1629021218,R,34.7186858316,11,10,4,10,76,37
Hard,Player2,R,30.3572895277,R,33.2457221081,15,14,4,14,23,41
Hard,Player2,R,25.5797399042,R,23.8658453114,9,14,5,15,98,109
Hard,Player2,R,27.5509924709,L,35.8357289528,4,14,9,14,49,35
Hard,Player2,R,25.5605749487,R,24.3504449008,2,9,4,8,26,51
Hard,Player2,R,34.4147843943,R,28.4982888433,8,10,6,9,61,55
Hard,Player2,R,27.5619438741,U,29.8836413415,14,10,3,10,17,129
Hard,Player2,R,28.180698152,R,26.5763175907,1,7,1,7,62,270
Hard,Player2,R,30.1629021218,U,19.0116358658,9,10,11,10,76,431
Hard,Player2,R,34.7186858316,R,28.9144421629,3,9,14,10,37,87
Hard,Player2,R,33.2457221081,R,33.4291581109,6,16,12,16,41,100
Hard,Player2,R,23.8658453114,L,28.9363449692,1,9,4,8,109,222
Hard,Player2,R,25.5797399042,R,22.5927446954,3,8,3,8,98,36
Hard,Player2,L,35.8357289528,R,35.5099247091,3,8,1,8,35,182
Hard,Player2,R,27.5509924709,R,30.1711156742,7,11,9,11,49,89
Hard,Player2,R,24.3504449008,R,26.1683778234,4,10,5,10,51,157
Hard,Player2,R,28.4982888433,R,29.3935660507,8,11,14,11,55,39
Hard,Player2,R,34.4147843943,R,33.6454483231,10,12,2,12,61,52
Hard,Player2,U,29.8836413415,L,21.2238193018,5,16,15,16,129,65
Hard,Player2,R,23.5947980835,R,22.8364134155,7,8,2,8,4,15
